"Displacement:0","Displacement:1","Displacement:2","FailureType","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,-0.00011886,-3.017e-06,0,-3.017e-06,0.00011926,0,0,0,0,3.3067e-20,0,0,0,-2.3548e-20,0,0,0,-0,-0.00023454,-5.9425e-06,0,-5.9425e-06,0.00023447,0,0,0,-1.2683e-08,1,0.702,0.802,0,0
0,0,0,0,-0.00011886,-3.0022e-06,0,-3.0022e-06,0.00011809,0,0,0,0,3.163e-20,0,0,0,-2.1856e-20,0,0,0,-0,-0.00023644,-5.9425e-06,0,-5.9425e-06,0.00023257,0,0,0,-7.7298e-07,1,0.7059,0.8059,0,0
0,0,0,0,-0.00011886,-2.9874e-06,0,-2.9874e-06,0.00011692,0,0,0,0,3.0193e-20,0,0,0,-2.0164e-20,0,0,0,-0,-0.00023834,-5.9425e-06,0,-5.9425e-06,0.00023067,0,0,0,-1.5333e-06,1,0.7098,0.8098,0,0
0,0,0,0,-0.00011886,-2.9725e-06,0,-2.9725e-06,0.00011575,0,0,0,0,2.8756e-20,0,0,0,-1.8472e-20,0,0,0,-0,-0.00024024,-5.9425e-06,0,-5.9425e-06,0.00022877,0,0,0,-2.2936e-06,1,0.7137,0.8137,0,0
0,0,0,0,-0.00011886,-2.9577e-06,0,-2.9577e-06,0.00011458,0,0,0,0,2.7318e-20,0,0,0,-1.678e-20,0,0,0,-0,-0.00024214,-5.9425e-06,0,-5.9425e-06,0.00022687,0,0,0,-3.0539e-06,1,0.7176,0.8176,0,0
0,0,0,0,-0.00011886,-2.9429e-06,0,-2.9429e-06,0.00011341,0,0,0,0,2.5881e-20,0,0,0,-1.5088e-20,0,0,0,-0,-0.00024404,-5.9425e-06,0,-5.9425e-06,0.00022497,0,0,0,-3.8142e-06,1,0.7215,0.8215,0,0
0,0,0,0,-0.00011886,-2.9281e-06,0,-2.9281e-06,0.00011224,0,0,0,0,2.4444e-20,0,0,0,-1.3396e-20,0,0,0,0,-0.00024594,-5.9425e-06,0,-5.9425e-06,0.00022307,0,0,0,-4.5745e-06,1,0.7254,0.8254,0,0
0,0,0,0,-0.00011886,-2.9133e-06,0,-2.9133e-06,0.00011107,0,0,0,0,2.3007e-20,0,0,0,-1.1704e-20,0,0,0,-0,-0.00024784,-5.9425e-06,0,-5.9425e-06,0.00022117,0,0,0,-5.3348e-06,1,0.7293,0.8293,0,0
0,0,0,0,-0.00011886,-2.8984e-06,0,-2.8984e-06,0.0001099,0,0,0,0,2.157e-20,0,0,0,-1.0012e-20,0,0,0,-0,-0.00024974,-5.9425e-06,0,-5.9425e-06,0.00021927,0,0,0,-6.0951e-06,1,0.7332,0.8332,0,0
0,0,0,0,-0.00011886,-2.8836e-06,0,-2.8836e-06,0.00010873,0,0,0,0,2.0133e-20,0,0,0,-8.32e-21,0,0,0,-0,-0.00025164,-5.9425e-06,0,-5.9425e-06,0.00021737,0,0,0,-6.8554e-06,1,0.7371,0.8371,0,0
0,0,0,0,-0.00011886,-2.8688e-06,0,-2.8688e-06,0.00010756,0,0,0,0,1.8696e-20,0,0,0,-6.628e-21,0,0,0,-0,-0.00025354,-5.9425e-06,0,-5.9425e-06,0.00021547,0,0,0,-7.6157e-06,1,0.741,0.841,0,0
0,0,0,0,-0.00011886,-2.854e-06,0,-2.854e-06,0.00010639,0,0,0,0,1.7258e-20,0,0,0,-4.936e-21,0,0,0,-0,-0.00025544,-5.9425e-06,0,-5.9425e-06,0.00021356,0,0,0,-8.376e-06,1,0.7449,0.8449,0,0
0,0,0,0,-0.00011886,-2.8392e-06,0,-2.8392e-06,0.00010522,0,0,0,0,1.5821e-20,0,0,0,-3.2439e-21,0,0,0,-0,-0.00025734,-5.9425e-06,0,-5.9425e-06,0.00021166,0,0,0,-9.1363e-06,1,0.7488,0.8488,0,0
0,0,0,0,-0.00011886,-2.8243e-06,0,-2.8243e-06,0.00010405,0,0,0,0,1.4384e-20,0,0,0,-1.5519e-21,0,0,0,-0,-0.00025925,-5.9425e-06,0,-5.9425e-06,0.00020976,0,0,0,-9.8966e-06,1,0.7527,0.8527,0,0
0,0,0,0,-8.8355e-05,2.4246e-06,0,2.4246e-06,0.000103,0,0,0,0,0,0,0,0,1.3489e-20,0,0,0,-1.5946e-20,-0.00020613,6.0258e-06,0,6.0258e-06,0.00026945,0,0,0,1.2665e-05,1,0.7566,0.8566,0,0
0,0,0,0,-8.8355e-05,2.4151e-06,0,2.4151e-06,0.00010225,0,0,0,0,0,0,0,0,1.2717e-20,0,0,0,-1.5034e-20,-0.00020779,6.0258e-06,0,6.0258e-06,0.00026779,0,0,0,1.2001e-05,1,0.7605,0.8605,0,0
0,0,0,0,-8.8355e-05,2.4056e-06,0,2.4056e-06,0.0001015,0,0,0,0,0,0,0,0,1.1945e-20,0,0,0,-1.4122e-20,-0.00020945,6.0258e-06,0,6.0258e-06,0.00026613,0,0,0,1.1337e-05,1,0.7644,0.8644,0,0
0,0,0,0,-8.8355e-05,2.3961e-06,0,2.3961e-06,0.00010075,0,0,0,0,0,0,0,0,1.1173e-20,0,0,0,-1.3209e-20,-0.00021111,6.0258e-06,0,6.0258e-06,0.00026447,0,0,0,1.0673e-05,1,0.7683,0.8683,0,0
0,0,0,0,-8.8355e-05,2.3865e-06,0,2.3865e-06,9.9998e-05,0,0,0,0,0,0,0,0,1.0402e-20,0,0,0,-1.2297e-20,-0.00021277,6.0258e-06,0,6.0258e-06,0.00026281,0,0,0,1.0009e-05,1,0.7722,0.8722,0,0
0,0,0,0,-8.8355e-05,2.377e-06,0,2.377e-06,9.9247e-05,0,0,0,0,0,0,0,0,9.6301e-21,0,0,0,-1.1385e-20,-0.00021443,6.0258e-06,0,6.0258e-06,0.00026115,0,0,0,9.3444e-06,1,0.7761,0.8761,0,0
0,0,0,0,-8.8355e-05,2.3675e-06,0,2.3675e-06,9.8495e-05,0,0,0,0,0,0,0,0,8.8584e-21,0,0,0,-1.0472e-20,-0.00021609,6.0258e-06,0,6.0258e-06,0.00025949,0,0,0,8.6803e-06,1,0.78,0.88,0,0
0,0,0,0,-8.8355e-05,2.358e-06,0,2.358e-06,9.7744e-05,0,0,0,0,0,0,0,0,8.0867e-21,0,0,0,-9.56e-21,-0.00021775,6.0258e-06,0,6.0258e-06,0.00025783,0,0,0,8.0162e-06,1,0.7839,0.8839,0,0
0,0,0,0,-8.8355e-05,2.3484e-06,0,2.3484e-06,9.6992e-05,0,0,0,0,0,0,0,0,7.315e-21,0,0,0,-8.6477e-21,-0.00021941,6.0258e-06,0,6.0258e-06,0.00025617,0,0,0,7.3521e-06,1,0.7878,0.8878,0,0
0,0,0,0,-8.8355e-05,-2.3389e-06,0,-2.3389e-06,9.624e-05,0,0,0,0,-5.6666e-21,0,0,0,-8.0616e-21,0,0,0,-1.1256e-20,-0.00022107,-6.0258e-06,0,-6.0258e-06,0.00025451,0,0,0,6.688e-06,1,0.7917,0.8917,0,0
0,0,0,0,-8.8355e-05,-2.3294e-06,0,-2.3294e-06,9.5489e-05,0,0,0,0,-4.9983e-21,0,0,0,-7.1108e-21,0,0,0,-9.9281e-21,-0.00022273,-6.0258e-06,0,-6.0258e-06,0.00025285,0,0,0,6.0239e-06,1,0.7956,0.8956,0,0
0,0,0,0,-8.8355e-05,-2.3199e-06,0,-2.3199e-06,9.4737e-05,0,0,0,0,-4.33e-21,0,0,0,-6.1601e-21,0,0,0,-8.6006e-21,-0.00022439,-6.0258e-06,0,-6.0258e-06,0.00025119,0,0,0,5.3598e-06,1,0.7995,0.8995,0,0
0,0,0,0,-8.8355e-05,-2.3103e-06,0,-2.3103e-06,9.3986e-05,0,0,0,0,-3.6617e-21,0,0,0,-5.2093e-21,0,0,0,-7.2731e-21,-0.00022605,-6.0258e-06,0,-6.0258e-06,0.00024953,0,0,0,4.6957e-06,1,0.8034,0.9034,0,0
0,0,0,0,-8.8355e-05,-2.3008e-06,0,-2.3008e-06,9.3234e-05,0,0,0,0,-2.9934e-21,0,0,0,-4.2585e-21,0,0,0,-5.9457e-21,-0.00022771,-6.0258e-06,0,-6.0258e-06,0.00024787,0,0,0,4.0317e-06,1,0.8073,0.9073,0,0
0,0,0,0,-8.8355e-05,-2.2913e-06,0,-2.2913e-06,9.2483e-05,0,0,0,0,-2.325e-21,0,0,0,-3.3077e-21,0,0,0,-4.6182e-21,-0.00022937,-6.0258e-06,0,-6.0258e-06,0.00024621,0,0,0,3.3676e-06,1,0.8112,0.9112,0,0
0,0,0,0,-8.8355e-05,-2.2818e-06,0,-2.2818e-06,9.1731e-05,0,0,0,0,-1.6567e-21,0,0,0,-2.357e-21,0,0,0,-3.2908e-21,-0.00023103,-6.0258e-06,0,-6.0258e-06,0.00024455,0,0,0,2.7035e-06,1,0.8151,0.9151,0,0
0,0,0,0,-8.8355e-05,-2.2723e-06,0,-2.2723e-06,9.0979e-05,0,0,0,0,-9.8841e-22,0,0,0,-1.4062e-21,0,0,0,-1.9633e-21,-0.00023269,-6.0258e-06,0,-6.0258e-06,0.00024289,0,0,0,2.0394e-06,1,0.819,0.919,0,0
0,0,0,0,-8.8355e-05,-2.2627e-06,0,-2.2627e-06,9.0228e-05,0,0,0,0,-3.201e-22,0,0,0,-4.5539e-22,0,0,0,-6.3581e-22,-0.00023435,-6.0258e-06,0,-6.0258e-06,0.00024123,0,0,0,1.3753e-06,1,0.8229,0.9229,0,0
0,0,0,0,-8.8355e-05,-2.2532e-06,0,-2.2532e-06,8.9476e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,8.2825e-22,-0.00023601,-6.0258e-06,0,-6.0258e-06,0.00023957,0,0,0,7.1117e-07,1,0.8268,0.9268,0,0
0,0,0,0,-8.8355e-05,-2.2437e-06,0,-2.2437e-06,8.8725e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,2.4179e-21,-0.00023767,-6.0258e-06,0,-6.0258e-06,0.00023791,0,0,0,4.708e-08,1,0.8307,0.9307,0,0
0,0,0,0,-8.8355e-05,-2.2342e-06,0,-2.2342e-06,8.7973e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,4.0075e-21,-0.00023933,-6.0258e-06,0,-6.0258e-06,0.00023625,0,0,0,-6.1701e-07,1,0.8346,0.9346,0,0
0,0,0,0,-8.8355e-05,-2.2246e-06,0,-2.2246e-06,8.7221e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,5.5971e-21,-0.00024099,-6.0258e-06,0,-6.0258e-06,0.00023459,0,0,0,-1.2811e-06,1,0.8385,0.9385,0,0
0,0,0,0,-8.8355e-05,-2.2151e-06,0,-2.2151e-06,8.647e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,7.1867e-21,-0.00024265,-6.0258e-06,0,-6.0258e-06,0.00023293,0,0,0,-1.9452e-06,1,0.8424,0.9424,0,0
0,0,0,0,-8.8355e-05,-2.2056e-06,0,-2.2056e-06,8.5718e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,8.7763e-21,-0.00024431,-6.0258e-06,0,-6.0258e-06,0.00023127,0,0,0,-2.6093e-06,1,0.8463,0.9463,0,0
0,0,0,0,-8.8355e-05,-2.1961e-06,0,-2.1961e-06,8.4966e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,1.0366e-20,-0.00024597,-6.0258e-06,0,-6.0258e-06,0.00022961,0,0,0,-3.2734e-06,1,0.8502,0.9502,0,0
0,0,0,0,-8.8355e-05,-2.1865e-06,0,-2.1865e-06,8.4215e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.1956e-20,-0.00024763,-6.0258e-06,0,-6.0258e-06,0.00022795,0,0,0,-3.9375e-06,1,0.8541,0.9541,0,0
0,0,0,0,-8.8355e-05,-2.177e-06,0,-2.177e-06,8.3463e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.3545e-20,-0.0002493,-6.0258e-06,0,-6.0258e-06,0.00022629,0,0,0,-4.6016e-06,1,0.858,0.958,0,0
0,0,0,0,-8.8355e-05,-2.1675e-06,0,-2.1675e-06,8.2712e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.5135e-20,-0.00025096,-6.0258e-06,0,-6.0258e-06,0.00022463,0,0,0,-5.2657e-06,1,0.8619,0.9619,0,0
0,0,0,0,-8.8355e-05,-2.158e-06,0,-2.158e-06,8.196e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.6724e-20,-0.00025262,-6.0258e-06,0,-6.0258e-06,0.00022297,0,0,0,-5.9298e-06,1,0.8658,0.9658,0,0
0,0,0,0,-8.8355e-05,-2.1484e-06,0,-2.1484e-06,8.1208e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,1.8314e-20,-0.00025428,-6.0258e-06,0,-6.0258e-06,0.00022131,0,0,0,-6.5939e-06,1,0.8697,0.9697,0,0
0,0,0,0,-8.8355e-05,-2.1389e-06,0,-2.1389e-06,8.0457e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,1.9904e-20,-0.00025594,-6.0258e-06,0,-6.0258e-06,0.00021965,0,0,0,-7.2579e-06,1,0.8736,0.9736,0,0
0,0,0,0,-8.8355e-05,-2.1294e-06,0,-2.1294e-06,7.9705e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,2.1493e-20,-0.0002576,-6.0258e-06,0,-6.0258e-06,0.00021799,0,0,0,-7.9221e-06,1,0.8775,0.9775,0,0
0,0,0,0,-8.8355e-05,-2.1199e-06,0,-2.1199e-06,7.8954e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,2.3083e-20,-0.00025926,-6.0258e-06,0,-6.0258e-06,0.00021633,0,0,0,-8.5861e-06,1,0.8814,0.9814,0,0
0,0,0,0,-8.8355e-05,-2.1104e-06,0,-2.1104e-06,7.8202e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,2.4672e-20,-0.00026092,-6.0258e-06,0,-6.0258e-06,0.00021467,0,0,0,-9.2502e-06,1,0.8853,0.9853,0,0
0,0,0,0,-8.8355e-05,-2.1008e-06,0,-2.1008e-06,7.745e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,2.6262e-20,-0.00026258,-6.0258e-06,0,-6.0258e-06,0.00021301,0,0,0,-9.9143e-06,1,0.8892,0.9892,0,0
0,0,0,0,-8.8355e-05,-2.0913e-06,0,-2.0913e-06,7.6699e-05,0,0,0,0,-0,0,0,0,-0,0,0,0,2.7852e-20,-0.00026424,-6.0258e-06,0,-6.0258e-06,0.00021135,0,0,0,-1.0578e-05,1,0.8931,0.9931,0,0
0,0,0,0,-6.5389e-05,1.795e-06,0,1.795e-06,7.6279e-05,0,0,0,0,2.0651e-20,0,0,0,2.7576e-20,0,0,0,-9.7045e-21,-0.00020863,6.0986e-06,0,6.0986e-06,0.00027269,0,0,0,1.2813e-05,1,0.897,0.997,0,0
0,0,0,0,-6.5389e-05,1.7889e-06,0,1.7889e-06,7.5799e-05,0,0,0,0,1.9602e-20,0,0,0,2.6175e-20,0,0,0,-9.2113e-21,-0.00021007,6.0986e-06,0,6.0986e-06,0.00027125,0,0,0,1.2236e-05,1,0.9009,1.0009,0,0
0,0,0,0,-6.5389e-05,1.7828e-06,0,1.7828e-06,7.5319e-05,0,0,0,0,1.8552e-20,0,0,0,2.4773e-20,0,0,0,-8.7181e-21,-0.00021152,6.0986e-06,0,6.0986e-06,0.00026981,0,0,0,1.1658e-05,1,0.9048,1.0048,0,0
0,0,0,0,-6.5389e-05,1.7767e-06,0,1.7767e-06,7.4838e-05,0,0,0,0,1.7503e-20,0,0,0,2.3372e-20,0,0,0,-8.2249e-21,-0.00021296,6.0986e-06,0,6.0986e-06,0.00026836,0,0,0,1.1081e-05,1,0.9087,1.0087,0,0
0,0,0,0,-6.5389e-05,1.7707e-06,0,1.7707e-06,7.4358e-05,0,0,0,0,1.6453e-20,0,0,0,2.1971e-20,0,0,0,-7.7318e-21,-0.0002144,6.0986e-06,0,6.0986e-06,0.00026692,0,0,0,1.0503e-05,1,0.9126,1.0126,0,0
0,0,0,0,-6.5389e-05,1.7646e-06,0,1.7646e-06,7.3878e-05,0,0,0,0,1.5404e-20,0,0,0,2.0569e-20,0,0,0,-7.2386e-21,-0.00021585,6.0986e-06,0,6.0986e-06,0.00026548,0,0,0,9.9257e-06,1,0.9165,1.0165,0,0
0,0,0,0,-6.5389e-05,1.7585e-06,0,1.7585e-06,7.3398e-05,0,0,0,0,1.4354e-20,0,0,0,1.9168e-20,0,0,0,-6.7454e-21,-0.00021729,6.0986e-06,0,6.0986e-06,0.00026403,0,0,0,9.3483e-06,1,0.9204,1.0204,0,0
0,0,0,0,-6.5389e-05,1.7524e-06,0,1.7524e-06,7.2917e-05,0,0,0,0,1.3305e-20,0,0,0,1.7766e-20,0,0,0,-6.2522e-21,-0.00021874,6.0986e-06,0,6.0986e-06,0.00026259,0,0,0,8.7708e-06,1,0.9243,1.0243,0,0
0,0,0,0,-6.5389e-05,1.7463e-06,0,1.7463e-06,7.2437e-05,0,0,0,0,1.2255e-20,0,0,0,1.6365e-20,0,0,0,-5.759e-21,-0.00022018,6.0986e-06,0,6.0986e-06,0.00026115,0,0,0,8.1934e-06,1,0.9282,1.0282,0,0
0,0,0,0,-6.5389e-05,1.7402e-06,0,1.7402e-06,7.1957e-05,0,0,0,0,1.1206e-20,0,0,0,1.4963e-20,0,0,0,-5.2658e-21,-0.00022162,6.0986e-06,0,6.0986e-06,0.0002597,0,0,0,7.6159e-06,1,0.9321,1.0321,0,0
0,0,0,0,-6.5389e-05,-1.7341e-06,0,-1.7341e-06,7.1477e-05,0,0,0,0,-2.2243e-20,0,0,0,0,0,0,0,0,-0.00022307,-6.0986e-06,0,-6.0986e-06,0.00025826,0,0,0,7.0385e-06,1,0.936,1.036,0,0
0,0,0,0,-6.5389e-05,-1.7281e-06,0,-1.7281e-06,7.0997e-05,0,0,0,0,-1.9945e-20,0,0,0,0,0,0,0,0,-0.00022451,-6.0986e-06,0,-6.0986e-06,0.00025681,0,0,0,6.461e-06,1,0.9399,1.0399,0,0
0,0,0,0,-6.5389e-05,-1.722e-06,0,-1.722e-06,7.0516e-05,0,0,0,0,-1.7646e-20,0,0,0,0,0,0,0,0,-0.00022595,-6.0986e-06,0,-6.0986e-06,0.00025537,0,0,0,5.8836e-06,1,0.9438,1.0438,0,0
0,0,0,0,-6.5389e-05,-1.7159e-06,0,-1.7159e-06,7.0036e-05,0,0,0,0,-1.5347e-20,0,0,0,0,0,0,0,0,-0.0002274,-6.0986e-06,0,-6.0986e-06,0.00025393,0,0,0,5.3061e-06,1,0.9477,1.0477,0,0
0,0,0,0,-6.5389e-05,-1.7098e-06,0,-1.7098e-06,6.9556e-05,0,0,0,0,-1.3049e-20,0,0,0,0,0,0,0,0,-0.00022884,-6.0986e-06,0,-6.0986e-06,0.00025248,0,0,0,4.7287e-06,1,0.9516,1.0516,0,0
0,0,0,0,-6.5389e-05,-1.7037e-06,0,-1.7037e-06,6.9076e-05,0,0,0,0,-1.075e-20,0,0,0,0,0,0,0,0,-0.00023028,-6.0986e-06,0,-6.0986e-06,0.00025104,0,0,0,4.1512e-06,1,0.9555,1.0555,0,0
0,0,0,0,-6.5389e-05,-1.6976e-06,0,-1.6976e-06,6.8596e-05,0,0,0,0,-8.4517e-21,0,0,0,0,0,0,0,0,-0.00023173,-6.0986e-06,0,-6.0986e-06,0.0002496,0,0,0,3.5738e-06,1,0.9594,1.0594,0,0
0,0,0,0,-6.5389e-05,-1.6916e-06,0,-1.6916e-06,6.8115e-05,0,0,0,0,-6.1531e-21,0,0,0,0,0,0,0,0,-0.00023317,-6.0986e-06,0,-6.0986e-06,0.00024815,0,0,0,2.9963e-06,1,0.9633,1.0633,0,0
0,0,0,0,-6.5389e-05,-1.6855e-06,0,-1.6855e-06,6.7635e-05,0,0,0,0,-3.8546e-21,0,0,0,0,0,0,0,0,-0.00023462,-6.0986e-06,0,-6.0986e-06,0.00024671,0,0,0,2.4189e-06,1,0.9672,1.0672,0,0
0,0,0,0,-6.5389e-05,-1.6794e-06,0,-1.6794e-06,6.7155e-05,0,0,0,0,-1.556e-21,0,0,0,0,0,0,0,0,-0.00023606,-6.0986e-06,0,-6.0986e-06,0.00024527,0,0,0,1.8414e-06,1,0.9711,1.0711,0,0
0,0,0,0,-6.5389e-05,-1.6733e-06,0,-1.6733e-06,6.6675e-05,0,0,0,0,6.6507e-22,0,0,0,2.084e-22,0,0,0,-3.0719e-22,-0.0002375,-6.0986e-06,0,-6.0986e-06,0.00024382,0,0,0,1.2639e-06,1,0.975,1.075,0,0
0,0,0,0,-6.5389e-05,-1.6672e-06,0,-1.6672e-06,6.6194e-05,0,0,0,0,2.7235e-21,0,0,0,8.5343e-22,0,0,0,-1.258e-21,-0.00023895,-6.0986e-06,0,-6.0986e-06,0.00024238,0,0,0,6.8641e-07,1,0.9789,1.0789,0,0
0,0,0,0,-6.5389e-05,-1.6611e-06,0,-1.6611e-06,6.5714e-05,0,0,0,0,4.782e-21,0,0,0,1.4985e-21,0,0,0,-2.2088e-21,-0.00024039,-6.0986e-06,0,-6.0986e-06,0.00024093,0,0,0,1.0887e-07,1,0.9828,1.0828,0,0
0,0,0,0,-6.5389e-05,-1.655e-06,0,-1.655e-06,6.5234e-05,0,0,0,0,6.8405e-21,0,0,0,2.1435e-21,0,0,0,-3.1595e-21,-0.00024183,-6.0986e-06,0,-6.0986e-06,0.00023949,0,0,0,-4.6865e-07,1,0.9867,1.0867,0,0
0,0,0,0,-6.5389e-05,-1.649e-06,0,-1.649e-06,6.4754e-05,0,0,0,0,8.899e-21,0,0,0,2.7886e-21,0,0,0,-4.1103e-21,-0.00024328,-6.0986e-06,0,-6.0986e-06,0.00023805,0,0,0,-1.0462e-06,1,0.9906,1.0906,0,0
0,0,0,0,-6.5389e-05,-1.6429e-06,0,-1.6429e-06,6.4273e-05,0,0,0,0,1.0957e-20,0,0,0,3.4336e-21,0,0,0,-5.0611e-21,-0.00024472,-6.0986e-06,0,-6.0986e-06,0.0002366,0,0,0,-1.6237e-06,1,0.9945,1.0945,0,0
0,0,0,0,-6.5389e-05,-1.6368e-06,0,-1.6368e-06,6.3793e-05,0,0,0,0,1.3016e-20,0,0,0,4.0786e-21,0,0,0,-6.0119e-21,-0.00024617,-6.0986e-06,0,-6.0986e-06,0.00023516,0,0,0,-2.2013e-06,1,0.9984,1.0984,0,0
0,0,0,0,-6.5389e-05,-1.6307e-06,0,-1.6307e-06,6.3313e-05,0,0,0,0,1.5074e-20,0,0,0,4.7237e-21,0,0,0,-6.9627e-21,-0.00024761,-6.0986e-06,0,-6.0986e-06,0.00023372,0,0,0,-2.7788e-06,1,1.0023,1.1023,0,0
0,0,0,0,-6.5389e-05,-1.6246e-06,0,-1.6246e-06,6.2832e-05,0,0,0,0,1.7133e-20,0,0,0,5.3687e-21,0,0,0,-7.9135e-21,-0.00024905,-6.0986e-06,0,-6.0986e-06,0.00023227,0,0,0,-3.3563e-06,1,1.0062,1.1062,0,0
0,0,0,0,-6.5389e-05,-1.6185e-06,0,-1.6185e-06,6.2352e-05,0,0,0,0,1.9191e-20,0,0,0,6.0138e-21,0,0,0,-8.8643e-21,-0.0002505,-6.0986e-06,0,-6.0986e-06,0.00023083,0,0,0,-3.9339e-06,1,1.0101,1.1101,0,0
0,0,0,0,-6.5389e-05,-1.6125e-06,0,-1.6125e-06,6.1872e-05,0,0,0,0,2.125e-20,0,0,0,6.6588e-21,0,0,0,-9.8151e-21,-0.00025194,-6.0986e-06,0,-6.0986e-06,0.00022938,0,0,0,-4.5114e-06,1,1.014,1.114,0,0
0,0,0,0,-6.5389e-05,-1.6064e-06,0,-1.6064e-06,6.1392e-05,0,0,0,0,2.3308e-20,0,0,0,7.3038e-21,0,0,0,-1.0766e-20,-0.00025338,-6.0986e-06,0,-6.0986e-06,0.00022794,0,0,0,-5.0889e-06,1,1.0179,1.1179,0,0
0,0,0,0,-6.5389e-05,-1.6003e-06,0,-1.6003e-06,6.0911e-05,0,0,0,0,2.5367e-20,0,0,0,7.9489e-21,0,0,0,-1.1717e-20,-0.00025483,-6.0986e-06,0,-6.0986e-06,0.0002265,0,0,0,-5.6664e-06,1,1.0218,1.1218,0,0
0,0,0,0,-6.5389e-05,-1.5942e-06,0,-1.5942e-06,6.0431e-05,0,0,0,0,2.7425e-20,0,0,0,8.5939e-21,0,0,0,-1.2667e-20,-0.00025627,-6.0986e-06,0,-6.0986e-06,0.00022505,0,0,0,-6.244e-06,1,1.0257,1.1257,0,0
0,0,0,0,-6.5389e-05,-1.5881e-06,0,-1.5881e-06,5.9951e-05,0,0,0,0,2.9484e-20,0,0,0,9.239e-21,0,0,0,-1.3618e-20,-0.00025772,-6.0986e-06,0,-6.0986e-06,0.00022361,0,0,0,-6.8215e-06,1,1.0296,1.1296,0,0
0,0,0,0,-6.5389e-05,-1.582e-06,0,-1.582e-06,5.947e-05,0,0,0,0,3.1542e-20,0,0,0,9.884e-21,0,0,0,-1.4569e-20,-0.00025916,-6.0986e-06,0,-6.0986e-06,0.00022217,0,0,0,-7.3991e-06,1,1.0335,1.1335,0,0
0,0,0,0,-6.5389e-05,-1.5759e-06,0,-1.5759e-06,5.899e-05,0,0,0,0,3.3601e-20,0,0,0,1.0529e-20,0,0,0,-1.552e-20,-0.0002606,-6.0986e-06,0,-6.0986e-06,0.00022072,0,0,0,-7.9766e-06,1,1.0374,1.1374,0,0
0,0,0,0,-6.5389e-05,-1.5699e-06,0,-1.5699e-06,5.851e-05,0,0,0,0,3.5659e-20,0,0,0,1.1174e-20,0,0,0,-1.6471e-20,-0.00026205,-6.0986e-06,0,-6.0986e-06,0.00021928,0,0,0,-8.5541e-06,1,1.0413,1.1413,0,0
0,0,0,0,-6.5389e-05,-1.5638e-06,0,-1.5638e-06,5.803e-05,0,0,0,0,3.7718e-20,0,0,0,1.1819e-20,0,0,0,-1.7421e-20,-0.00026349,-6.0986e-06,0,-6.0986e-06,0.00021783,0,0,0,-9.1317e-06,1,1.0452,1.1452,0,0
0,0,0,0,-6.5389e-05,-1.5577e-06,0,-1.5577e-06,5.7549e-05,0,0,0,0,3.9776e-20,0,0,0,1.2464e-20,0,0,0,-1.8372e-20,-0.00026494,-6.0986e-06,0,-6.0986e-06,0.00021639,0,0,0,-9.7092e-06,1,1.0491,1.1491,0,0
0,0,0,0,-6.5389e-05,-1.5516e-06,0,-1.5516e-06,5.7069e-05,0,0,0,0,4.1835e-20,0,0,0,1.3109e-20,0,0,0,-1.9323e-20,-0.00026638,-6.0986e-06,0,-6.0986e-06,0.00021495,0,0,0,-1.0287e-05,1,1.053,1.153,0,0
0,0,0,0,-4.8189e-05,1.3298e-06,0,1.3298e-06,5.6766e-05,0,0,0,0,-1.4695e-20,0,0,0,2.3042e-20,0,0,0,0,-0.00020874,6.1619e-06,0,6.1619e-06,0.00027758,0,0,0,1.3769e-05,1,1.0569,1.1569,0,0
0,0,0,0,-4.8189e-05,1.326e-06,0,1.326e-06,5.646e-05,0,0,0,0,-1.4071e-20,0,0,0,2.2064e-20,0,0,0,0,-0.00020999,6.1619e-06,0,6.1619e-06,0.00027633,0,0,0,1.3269e-05,1,1.0608,1.1608,0,0
